Date,WS [MPH],QC
2021-04-13 18:30:00,13.37,QA'ed
2021-04-13 18:45:00,12.36,QA'ed
2021-04-13 19:00:00,12.45,QA'ed
2021-04-13 19:15:00,11.54,QA'ed
2021-04-13 19:30:00,11.62,QA'ed
2021-04-13 19:45:00,11.58,QA'ed
2021-04-13 20:00:00,10.98,QA'ed
2021-04-13 20:15:00,10.61,QA'ed
2021-04-13 20:30:00,10.2,QA'ed
2021-04-13 20:45:00,10.26,QA'ed
2021-04-13 21:00:00,8.98,QA'ed
2021-04-13 21:15:00,8.97,QA'ed
2021-04-13 21:30:00,10.44,QA'ed
2021-04-13 21:45:00,9.72,QA'ed
2021-04-13 22:00:00,9.51,QA'ed
2021-04-13 22:15:00,9.67,QA'ed
2021-04-13 22:30:00,9.01,QA'ed
2021-04-13 22:45:00,8.83,QA'ed
2021-04-13 23:00:00,8.82,QA'ed
2021-04-13 23:15:00,8.83,QA'ed
2021-04-13 23:30:00,9.18,QA'ed
2021-04-13 23:45:00,9.77,QA'ed
2021-04-14 00:00:00,10.67,QA'ed
2021-04-14 00:15:00,10.5,QA'ed
2021-04-14 00:30:00,10.93,QA'ed
2021-04-14 00:45:00,10.12,QA'ed
2021-04-14 01:00:00,9.36,QA'ed
2021-04-14 01:15:00,10.21,QA'ed
2021-04-14 01:30:00,10.91,QA'ed
2021-04-14 01:45:00,10.88,QA'ed
2021-04-14 02:00:00,9.77,QA'ed
2021-04-14 02:15:00,8.69,QA'ed
2021-04-14 02:30:00,8.01,QA'ed
2021-04-14 02:45:00,6.28,QA'ed
2021-04-14 03:00:00,7.4,QA'ed
2021-04-14 03:15:00,8.48,QA'ed
2021-04-14 03:30:00,7.5,QA'ed
2021-04-14 03:45:00,7.78,QA'ed
2021-04-14 04:00:00,8.91,QA'ed
2021-04-14 04:15:00,10.21,QA'ed
2021-04-14 04:30:00,9.74,QA'ed
2021-04-14 04:45:00,9.54,QA'ed
2021-04-14 05:00:00,8.72,QA'ed
2021-04-14 05:15:00,7.66,QA'ed
2021-04-14 05:30:00,6.93,QA'ed
2021-04-14 05:45:00,6.11,QA'ed
2021-04-14 06:00:00,7.46,QA'ed
2021-04-14 06:15:00,6.75,QA'ed
2021-04-14 06:30:00,6.88,QA'ed
2021-04-14 06:45:00,7.29,QA'ed
2021-04-14 07:00:00,6.69,QA'ed
2021-04-14 07:15:00,6.55,QA'ed
2021-04-14 07:30:00,6.72,QA'ed
2021-04-14 07:45:00,7.44,QA'ed
2021-04-14 08:00:00,7.64,QA'ed
2021-04-14 08:15:00,8.4,QA'ed
2021-04-14 08:30:00,7.52,QA'ed
2021-04-14 08:45:00,6.97,QA'ed
2021-04-14 09:00:00,6.51,QA'ed
2021-04-14 09:15:00,6.33,QA'ed
2021-04-14 09:30:00,5.74,QA'ed
2021-04-14 09:45:00,7.16,QA'ed
2021-04-14 10:00:00,10.55,QA'ed
2021-04-14 10:15:00,8.53,QA'ed
2021-04-14 10:30:00,8.51,QA'ed
2021-04-14 10:45:00,8.91,QA'ed
2021-04-14 11:00:00,9.39,QA'ed
2021-04-14 11:15:00,9.49,QA'ed
2021-04-14 11:30:00,9.74,QA'ed
2021-04-14 11:45:00,9.5,QA'ed
2021-04-14 12:00:00,8.08,QA'ed
2021-04-14 12:15:00,9.33,QA'ed
2021-04-14 12:30:00,9.34,QA'ed
2021-04-14 12:45:00,11.12,QA'ed
2021-04-14 13:00:00,9.26,QA'ed
2021-04-14 13:15:00,8.78,QA'ed
2021-04-14 13:30:00,8.2,QA'ed
2021-04-14 13:45:00,8.25,QA'ed
2021-04-14 14:00:00,7.89,QA'ed
2021-04-14 14:15:00,6.92,QA'ed
2021-04-14 14:30:00,7.38,QA'ed
2021-04-14 14:45:00,7.55,QA'ed
2021-04-14 15:00:00,6.93,QA'ed
2021-04-14 15:15:00,7.04,QA'ed
2021-04-14 15:30:00,6.37,QA'ed
2021-04-14 15:45:00,6.61,QA'ed
2021-04-14 16:00:00,6.85,QA'ed
2021-04-14 16:15:00,8.86,QA'ed
2021-04-14 16:30:00,10.77,QA'ed
2021-04-14 16:45:00,10.68,QA'ed
2021-04-14 17:00:00,9.62,QA'ed
2021-04-14 17:15:00,9.91,QA'ed
2021-04-14 17:30:00,11.09,QA'ed
2021-04-14 17:45:00,12.01,QA'ed
2021-04-14 18:00:00,11.62,QA'ed
2021-04-14 18:15:00,10.95,QA'ed
2021-04-14 18:30:00,11.1,QA'ed
2021-04-14 18:45:00,11.15,QA'ed
2021-04-14 19:00:00,9.63,QA'ed
2021-04-14 19:15:00,8.63,QA'ed
2021-04-14 19:30:00,8.79,QA'ed
2021-04-14 19:45:00,8.59,QA'ed
2021-04-14 20:00:00,8.76,QA'ed
2021-04-14 20:15:00,8.45,QA'ed
2021-04-14 20:30:00,8.27,QA'ed
2021-04-14 20:45:00,8.44,QA'ed
2021-04-14 21:00:00,9.24,QA'ed
2021-04-14 21:15:00,9.31,QA'ed
2021-04-14 21:30:00,9.73,QA'ed
2021-04-14 21:45:00,10.86,QA'ed
2021-04-14 22:00:00,11.56,QA'ed
2021-04-14 22:15:00,11.95,QA'ed
2021-04-14 22:30:00,12.85,QA'ed
2021-04-14 22:45:00,13.48,QA'ed
2021-04-14 23:00:00,12.73,QA'ed
2021-04-14 23:15:00,13.39,QA'ed
2021-04-14 23:30:00,14.2,QA'ed
2021-04-14 23:45:00,13.7,QA'ed
2021-04-15 00:00:00,13.49,QA'ed
2021-04-15 00:15:00,13.35,QA'ed
2021-04-15 00:30:00,12.62,QA'ed
2021-04-15 00:45:00,11.31,QA'ed
2021-04-15 01:00:00,10.45,QA'ed
2021-04-15 01:15:00,7.88,QA'ed
2021-04-15 01:30:00,6.95,QA'ed
2021-04-15 01:45:00,7.76,QA'ed
2021-04-15 02:00:00,8.8,QA'ed
2021-04-15 02:15:00,9.13,QA'ed
2021-04-15 02:30:00,8.48,QA'ed
2021-04-15 02:45:00,8.96,QA'ed
2021-04-15 03:00:00,6.68,QA'ed
2021-04-15 03:15:00,7.31,QA'ed
2021-04-15 03:30:00,7.62,QA'ed
2021-04-15 03:45:00,8.84,QA'ed
2021-04-15 04:00:00,8.55,QA'ed
2021-04-15 04:15:00,8.19,QA'ed
2021-04-15 04:30:00,7.88,QA'ed
2021-04-15 04:45:00,7.72,QA'ed
2021-04-15 05:00:00,6.68,QA'ed
2021-04-15 05:15:00,6.99,QA'ed
2021-04-15 05:30:00,6.66,QA'ed
2021-04-15 05:45:00,7.14,QA'ed
2021-04-15 06:00:00,7.25,QA'ed
2021-04-15 06:15:00,6.76,QA'ed
2021-04-15 06:30:00,7.76,QA'ed
2021-04-15 06:45:00,7.7,QA'ed
2021-04-15 07:00:00,8.31,QA'ed
2021-04-15 07:15:00,8.74,QA'ed
2021-04-15 07:30:00,9.34,QA'ed
2021-04-15 07:45:00,8.84,QA'ed
2021-04-15 08:00:00,8.42,QA'ed
2021-04-15 08:15:00,8.62,QA'ed
2021-04-15 08:30:00,9.98,QA'ed
2021-04-15 08:45:00,8.6,QA'ed
2021-04-15 09:00:00,9.99,QA'ed
2021-04-15 09:15:00,9.7,QA'ed
2021-04-15 09:30:00,10.27,QA'ed
2021-04-15 09:45:00,10.73,QA'ed
2021-04-15 10:00:00,11.71,QA'ed
2021-04-15 10:15:00,11.76,QA'ed
2021-04-15 10:30:00,11.68,QA'ed
2021-04-15 10:45:00,11.05,QA'ed
2021-04-15 11:00:00,9.83,QA'ed
2021-04-15 11:15:00,9.56,QA'ed
2021-04-15 11:30:00,8.6,QA'ed
2021-04-15 11:45:00,8.45,QA'ed
2021-04-15 12:00:00,6.3,QA'ed
2021-04-15 12:15:00,4.28,QA'ed
2021-04-15 12:30:00,3.21,QA'ed
2021-04-15 12:45:00,1.83,QA'ed
2021-04-15 13:00:00,0.53,QA'ed
2021-04-15 13:15:00,0.24,QA'ed
2021-04-15 13:30:00,1.55,QA'ed
2021-04-15 13:45:00,1.71,QA'ed
2021-04-15 14:00:00,2.62,QA'ed
2021-04-15 14:15:00,4.34,QA'ed
2021-04-15 14:30:00,5.18,QA'ed
2021-04-15 14:45:00,5.8,QA'ed
2021-04-15 15:00:00,3.44,QA'ed
2021-04-15 15:15:00,2.29,QA'ed
2021-04-15 15:30:00,0.78,QA'ed
2021-04-15 15:45:00,1.18,QA'ed
2021-04-15 16:00:00,1.28,QA'ed
2021-04-15 16:15:00,2.19,QA'ed
2021-04-15 16:30:00,2.44,QA'ed
2021-04-15 16:45:00,0.72,QA'ed
2021-04-15 17:00:00,3.99,QA'ed
2021-04-15 17:15:00,11.49,QA'ed
2021-04-15 17:30:00,16.45,QA'ed
2021-04-15 17:45:00,14.02,QA'ed
2021-04-15 18:00:00,15.09,QA'ed
2021-04-15 18:15:00,16.89,QA'ed
2021-04-15 18:30:00,14.55,QA'ed
2021-04-15 18:45:00,13.17,QA'ed
2021-04-15 19:00:00,12.5,QA'ed
2021-04-15 19:15:00,14.75,QA'ed
2021-04-15 19:30:00,15.74,QA'ed
2021-04-15 19:45:00,17.41,QA'ed
2021-04-15 20:00:00,13.44,QA'ed
2021-04-15 20:15:00,11.86,QA'ed
2021-04-15 20:30:00,11.67,QA'ed
2021-04-15 20:45:00,11.72,QA'ed
2021-04-15 21:00:00,9.71,QA'ed
2021-04-15 21:15:00,9.63,QA'ed
2021-04-15 21:30:00,12.18,QA'ed
2021-04-15 21:45:00,13.47,QA'ed
2021-04-15 22:00:00,12.49,QA'ed
2021-04-15 22:15:00,13.04,QA'ed
2021-04-15 22:30:00,12.51,QA'ed
2021-04-15 22:45:00,12.99,QA'ed
2021-04-15 23:00:00,13.22,QA'ed
2021-04-15 23:15:00,15.55,QA'ed
2021-04-15 23:30:00,16.72,QA'ed
2021-04-15 23:45:00,16.36,QA'ed
2021-04-16 00:00:00,16.36,QA'ed
2021-04-16 00:15:00,16.97,QA'ed
2021-04-16 00:30:00,18.18,QA'ed
2021-04-16 00:45:00,17.24,QA'ed
2021-04-16 01:00:00,16.16,QA'ed
2021-04-16 01:15:00,15.55,QA'ed
2021-04-16 01:30:00,15.89,QA'ed
2021-04-16 01:45:00,15.45,QA'ed
2021-04-16 02:00:00,16.04,QA'ed
2021-04-16 02:15:00,15.53,QA'ed
2021-04-16 02:30:00,16.71,QA'ed
2021-04-16 02:45:00,17.01,QA'ed
2021-04-16 03:00:00,15.84,QA'ed
2021-04-16 03:15:00,15.42,QA'ed
2021-04-16 03:30:00,14.59,QA'ed
2021-04-16 03:45:00,14.37,QA'ed
2021-04-16 04:00:00,13.48,QA'ed
2021-04-16 04:15:00,12.8,QA'ed
2021-04-16 04:30:00,12.66,QA'ed
2021-04-16 04:45:00,11.64,QA'ed
2021-04-16 05:00:00,11.63,QA'ed
2021-04-16 05:15:00,12.42,QA'ed
2021-04-16 05:30:00,10.74,QA'ed
2021-04-16 05:45:00,8.8,QA'ed
2021-04-16 06:00:00,9.95,QA'ed
2021-04-16 06:15:00,9.97,QA'ed
2021-04-16 06:30:00,9.08,QA'ed
2021-04-16 06:45:00,6.98,QA'ed
2021-04-16 07:00:00,5.82,QA'ed
2021-04-16 07:15:00,7.49,QA'ed
2021-04-16 07:30:00,7.4,QA'ed
2021-04-16 07:45:00,6.26,QA'ed
2021-04-16 08:00:00,6.56,QA'ed
2021-04-16 08:15:00,4.98,QA'ed
2021-04-16 08:30:00,4.69,QA'ed
2021-04-16 08:45:00,4.5,QA'ed
2021-04-16 09:00:00,3.9,QA'ed
2021-04-16 09:15:00,4.01,QA'ed
2021-04-16 09:30:00,3.32,QA'ed
2021-04-16 09:45:00,1.63,QA'ed
2021-04-16 10:00:00,0.37,QA'ed
2021-04-16 10:15:00,2.01,QA'ed
2021-04-16 10:30:00,3.04,QA'ed
2021-04-16 10:45:00,3.65,QA'ed
2021-04-16 11:00:00,3.12,QA'ed
2021-04-16 11:15:00,1.53,QA'ed
2021-04-16 11:30:00,0.76,QA'ed
2021-04-16 11:45:00,0.72,QA'ed
2021-04-16 12:00:00,1.27,QA'ed
2021-04-16 12:15:00,0.75,QA'ed
2021-04-16 12:30:00,2.64,QA'ed
2021-04-16 12:45:00,2.58,QA'ed
2021-04-16 13:00:00,4.42,QA'ed
2021-04-16 13:15:00,5.32,QA'ed
2021-04-16 13:30:00,5.62,QA'ed
2021-04-16 13:45:00,6.12,QA'ed
2021-04-16 14:00:00,5.95,QA'ed
2021-04-16 14:15:00,6.03,QA'ed
2021-04-16 14:30:00,6.62,QA'ed
2021-04-16 14:45:00,6.08,QA'ed
2021-04-16 15:00:00,5.14,QA'ed
2021-04-16 15:15:00,4.12,QA'ed
2021-04-16 15:30:00,3.55,QA'ed
2021-04-16 15:45:00,3.92,QA'ed
2021-04-16 16:00:00,2.3,QA'ed
2021-04-16 16:15:00,1.83,QA'ed
2021-04-16 16:30:00,0.24,QA'ed
2021-04-16 16:45:00,1.75,QA'ed
2021-04-16 17:00:00,2.75,QA'ed
2021-04-16 17:15:00,3.26,QA'ed
2021-04-16 17:30:00,4.01,QA'ed
2021-04-16 17:45:00,4.06,QA'ed
2021-04-16 18:00:00,5.68,QA'ed
2021-04-16 18:15:00,5.34,QA'ed
2021-04-16 18:30:00,9.01,QA'ed
2021-04-16 18:45:00,12.44,QA'ed
2021-04-16 19:00:00,12.95,QA'ed
2021-04-16 19:15:00,13.99,QA'ed
2021-04-16 19:30:00,13.84,QA'ed
2021-04-16 19:45:00,14.07,QA'ed
2021-04-16 20:00:00,12.69,QA'ed
2021-04-16 20:15:00,12.98,QA'ed
2021-04-16 20:30:00,13.02,QA'ed
2021-04-16 20:45:00,13.18,QA'ed
2021-04-16 21:00:00,13.91,QA'ed
2021-04-16 21:15:00,13.51,QA'ed
2021-04-16 21:30:00,13.33,QA'ed
2021-04-16 21:45:00,12.78,QA'ed
2021-04-16 22:00:00,12.07,QA'ed
2021-04-16 22:15:00,11.24,QA'ed
2021-04-16 22:30:00,10.83,QA'ed
2021-04-16 22:45:00,10.73,QA'ed
2021-04-16 23:00:00,10.82,QA'ed
2021-04-16 23:15:00,11.07,QA'ed
2021-04-16 23:30:00,10.2,QA'ed
2021-04-16 23:45:00,10.73,QA'ed
2021-04-17 00:00:00,11.23,QA'ed
2021-04-17 00:15:00,12.04,QA'ed
2021-04-17 00:30:00,12.19,QA'ed
2021-04-17 00:45:00,11.65,QA'ed
2021-04-17 01:00:00,11.22,QA'ed
2021-04-17 01:15:00,12.62,QA'ed
2021-04-17 01:30:00,13.07,QA'ed
2021-04-17 01:45:00,13.56,QA'ed
2021-04-17 02:00:00,14.04,QA'ed
2021-04-17 02:15:00,15.47,QA'ed
2021-04-17 02:30:00,14.24,QA'ed
2021-04-17 02:45:00,13.57,QA'ed
2021-04-17 03:00:00,13.82,QA'ed
2021-04-17 03:15:00,14.49,QA'ed
2021-04-17 03:30:00,14.53,QA'ed
2021-04-17 03:45:00,13.59,QA'ed
2021-04-17 04:00:00,14.2,QA'ed
2021-04-17 04:15:00,14.39,QA'ed
2021-04-17 04:30:00,13.08,QA'ed
2021-04-17 04:45:00,10.5,QA'ed
2021-04-17 05:00:00,10.76,QA'ed
2021-04-17 05:15:00,10.48,QA'ed
2021-04-17 05:30:00,10.32,QA'ed
2021-04-17 05:45:00,9.79,QA'ed
2021-04-17 06:00:00,10.29,QA'ed
2021-04-17 06:15:00,10.33,QA'ed
2021-04-17 06:30:00,10.77,QA'ed
2021-04-17 06:45:00,10.37,QA'ed
2021-04-17 07:00:00,9.92,QA'ed
2021-04-17 07:15:00,9.5,QA'ed
2021-04-17 07:30:00,9.84,QA'ed
2021-04-17 07:45:00,9.84,QA'ed
2021-04-17 08:00:00,9.16,QA'ed
2021-04-17 08:15:00,9.15,QA'ed
2021-04-17 08:30:00,7.7,QA'ed
2021-04-17 08:45:00,7.52,QA'ed
2021-04-17 09:00:00,8.32,QA'ed
2021-04-17 09:15:00,8.86,QA'ed
2021-04-17 09:30:00,7.93,QA'ed
2021-04-17 09:45:00,6.55,QA'ed
2021-04-17 10:00:00,5.58,QA'ed
2021-04-17 10:15:00,5.85,QA'ed
2021-04-17 10:30:00,6.87,QA'ed
2021-04-17 10:45:00,5.56,QA'ed
2021-04-17 11:00:00,5.88,QA'ed
2021-04-17 11:15:00,4.91,QA'ed
2021-04-17 11:30:00,6.55,QA'ed
2021-04-17 11:45:00,5.81,QA'ed
2021-04-17 12:00:00,3.99,QA'ed
2021-04-17 12:15:00,2.5,QA'ed
2021-04-17 12:30:00,2.15,QA'ed
2021-04-17 12:45:00,2.28,QA'ed
2021-04-17 13:00:00,4.38,QA'ed
2021-04-17 13:15:00,6.57,QA'ed
2021-04-17 13:30:00,6.29,QA'ed
2021-04-17 13:45:00,6.15,QA'ed
2021-04-17 14:00:00,7.68,QA'ed
2021-04-17 14:15:00,7.9,QA'ed
2021-04-17 14:30:00,7.1,QA'ed
2021-04-17 14:45:00,6.79,QA'ed
2021-04-17 15:00:00,8.41,QA'ed
2021-04-17 15:15:00,7.81,QA'ed
2021-04-17 15:30:00,8.58,QA'ed
2021-04-17 15:45:00,9.12,QA'ed
2021-04-17 16:00:00,9.35,QA'ed
2021-04-17 16:15:00,9.46,QA'ed
2021-04-17 16:30:00,9.12,QA'ed
2021-04-17 16:45:00,8.93,QA'ed
2021-04-17 17:00:00,9.99,QA'ed
2021-04-17 17:15:00,11.09,QA'ed
2021-04-17 17:30:00,12.44,QA'ed
2021-04-17 17:45:00,12.85,QA'ed
2021-04-17 18:00:00,13.07,QA'ed
2021-04-17 18:15:00,12.87,QA'ed
2021-04-17 18:30:00,12.51,QA'ed
2021-04-17 18:45:00,12.78,QA'ed
2021-04-17 19:00:00,12.66,QA'ed
2021-04-17 19:15:00,12.72,QA'ed
2021-04-17 19:30:00,13.76,QA'ed
2021-04-17 19:45:00,14.88,QA'ed
2021-04-17 20:00:00,14.69,QA'ed
2021-04-17 20:15:00,14.42,QA'ed
2021-04-17 20:30:00,15.17,QA'ed
2021-04-17 20:45:00,14.63,QA'ed
2021-04-17 21:00:00,14.62,QA'ed
2021-04-17 21:15:00,13.89,QA'ed
2021-04-17 21:30:00,13.56,QA'ed
2021-04-17 21:45:00,14.44,QA'ed
2021-04-17 22:00:00,13.85,QA'ed
2021-04-17 22:15:00,13.26,QA'ed
2021-04-17 22:30:00,13.21,QA'ed
2021-04-17 22:45:00,13.92,QA'ed
2021-04-17 23:00:00,14.08,QA'ed
2021-04-17 23:15:00,13.53,QA'ed
2021-04-17 23:30:00,13.29,QA'ed
2021-04-17 23:45:00,12.18,QA'ed
2021-04-18 00:00:00,12.79,QA'ed
2021-04-18 00:15:00,13.07,QA'ed
2021-04-18 00:30:00,12.52,QA'ed
2021-04-18 00:45:00,11.41,QA'ed
2021-04-18 01:00:00,11.06,QA'ed
2021-04-18 01:15:00,11.96,QA'ed
2021-04-18 01:30:00,11.97,QA'ed
2021-04-18 01:45:00,11.29,QA'ed
2021-04-18 02:00:00,10.33,QA'ed
2021-04-18 02:15:00,10.31,QA'ed
2021-04-18 02:30:00,9.81,QA'ed
2021-04-18 02:45:00,10.02,QA'ed
2021-04-18 03:00:00,10.89,QA'ed
2021-04-18 03:15:00,9.18,QA'ed
2021-04-18 03:30:00,8.39,QA'ed
2021-04-18 03:45:00,7.81,QA'ed
2021-04-18 04:00:00,6.73,QA'ed
2021-04-18 04:15:00,6.64,QA'ed
2021-04-18 04:30:00,6.57,QA'ed
2021-04-18 04:45:00,6.04,QA'ed
2021-04-18 05:00:00,6.33,QA'ed
2021-04-18 05:15:00,6.4,QA'ed
2021-04-18 05:30:00,5.93,QA'ed
2021-04-18 05:45:00,6.02,QA'ed
2021-04-18 06:00:00,7.97,QA'ed
2021-04-18 06:15:00,11.64,QA'ed
2021-04-18 06:30:00,14.08,QA'ed
2021-04-18 06:45:00,13.75,QA'ed
2021-04-18 07:00:00,13.51,QA'ed
2021-04-18 07:15:00,13.74,QA'ed
2021-04-18 07:30:00,12.96,QA'ed
2021-04-18 07:45:00,11.56,QA'ed
2021-04-18 08:00:00,11.26,QA'ed
2021-04-18 08:15:00,11.05,QA'ed
2021-04-18 08:30:00,10.62,QA'ed
2021-04-18 08:45:00,11.77,QA'ed
2021-04-18 09:00:00,10.24,QA'ed
2021-04-18 09:15:00,10.26,QA'ed
2021-04-18 09:30:00,10.84,QA'ed
2021-04-18 09:45:00,9.84,QA'ed
2021-04-18 10:00:00,8.78,QA'ed
2021-04-18 10:15:00,8.87,QA'ed
2021-04-18 10:30:00,8.23,QA'ed
2021-04-18 10:45:00,7.62,QA'ed
2021-04-18 11:00:00,7.03,QA'ed
2021-04-18 11:15:00,5.5,QA'ed
2021-04-18 11:30:00,4.71,QA'ed
2021-04-18 11:45:00,3.65,QA'ed
2021-04-18 12:00:00,3.29,QA'ed
2021-04-18 12:15:00,2.26,QA'ed
2021-04-18 12:30:00,2.46,QA'ed
2021-04-18 12:45:00,2.52,QA'ed
2021-04-18 13:00:00,1.03,QA'ed
2021-04-18 13:15:00,0.91,QA'ed
2021-04-18 13:30:00,2.45,QA'ed
2021-04-18 13:45:00,2.88,QA'ed
2021-04-18 14:00:00,2.72,QA'ed
2021-04-18 14:15:00,4.11,QA'ed
2021-04-18 14:30:00,4.52,QA'ed
2021-04-18 14:45:00,2.95,QA'ed
2021-04-18 15:00:00,1.7,QA'ed
2021-04-18 15:15:00,2.94,QA'ed
2021-04-18 15:30:00,2.14,QA'ed
2021-04-18 15:45:00,8.84,QA'ed
2021-04-18 16:00:00,9.62,QA'ed
2021-04-18 16:15:00,10.45,QA'ed
2021-04-18 16:30:00,8.63,QA'ed
2021-04-18 16:45:00,12.34,QA'ed
2021-04-18 17:00:00,11.21,QA'ed
2021-04-18 17:15:00,10.19,QA'ed
2021-04-18 17:30:00,10.85,QA'ed
2021-04-18 17:45:00,10.65,QA'ed
2021-04-18 18:00:00,11.63,QA'ed
2021-04-18 18:15:00,10.86,QA'ed
2021-04-18 18:30:00,9.44,QA'ed
2021-04-18 18:45:00,10.28,QA'ed
2021-04-18 19:00:00,11.42,QA'ed
2021-04-18 19:15:00,12.03,QA'ed
2021-04-18 19:30:00,12.32,QA'ed
2021-04-18 19:45:00,11.75,QA'ed
2021-04-18 20:00:00,9.73,QA'ed
2021-04-18 20:15:00,9.55,QA'ed
2021-04-18 20:30:00,10.39,QA'ed
2021-04-18 20:45:00,9.35,QA'ed
2021-04-18 21:00:00,8.14,QA'ed
2021-04-18 21:15:00,7.91,QA'ed
2021-04-18 21:30:00,7.89,QA'ed
2021-04-18 21:45:00,8.19,QA'ed
2021-04-18 22:00:00,7.75,QA'ed
2021-04-18 22:15:00,7.55,QA'ed
2021-04-18 22:30:00,8.88,QA'ed
2021-04-18 22:45:00,9.27,QA'ed
2021-04-18 23:00:00,8.77,QA'ed
2021-04-18 23:15:00,7.87,QA'ed
2021-04-18 23:30:00,6.83,QA'ed
2021-04-18 23:45:00,10.97,QA'ed
2021-04-19 00:00:00,11.23,QA'ed
2021-04-19 00:15:00,12.84,QA'ed
2021-04-19 00:30:00,13.62,QA'ed
2021-04-19 00:45:00,13.09,QA'ed
2021-04-19 01:00:00,12.25,QA'ed
2021-04-19 01:15:00,12.34,QA'ed
2021-04-19 01:30:00,11.78,QA'ed
2021-04-19 01:45:00,12.84,QA'ed
2021-04-19 02:00:00,13.57,QA'ed
2021-04-19 02:15:00,14.7,QA'ed
2021-04-19 02:30:00,16.08,QA'ed
2021-04-19 02:45:00,15.63,QA'ed
2021-04-19 03:00:00,16.71,QA'ed
2021-04-19 03:15:00,15.7,QA'ed
2021-04-19 03:30:00,18.05,QA'ed
2021-04-19 03:45:00,18.88,QA'ed
2021-04-19 04:00:00,19.45,QA'ed
2021-04-19 04:15:00,17.83,QA'ed
2021-04-19 04:30:00,18.07,QA'ed
2021-04-19 04:45:00,17.39,QA'ed
2021-04-19 05:00:00,18.78,QA'ed
2021-04-19 05:15:00,19.79,QA'ed
2021-04-19 05:30:00,20.63,QA'ed
2021-04-19 05:45:00,17.62,QA'ed
2021-04-19 06:00:00,15.51,QA'ed
2021-04-19 06:15:00,14.16,QA'ed
2021-04-19 06:30:00,16.52,QA'ed
2021-04-19 06:45:00,14.92,QA'ed
2021-04-19 07:00:00,14.3,QA'ed
2021-04-19 07:15:00,12.0,QA'ed
2021-04-19 07:30:00,14.41,QA'ed
2021-04-19 07:45:00,15.97,QA'ed
2021-04-19 08:00:00,14.26,QA'ed
2021-04-19 08:15:00,14.4,QA'ed
2021-04-19 08:30:00,11.99,QA'ed
2021-04-19 08:45:00,11.85,QA'ed
2021-04-19 09:00:00,11.44,QA'ed
2021-04-19 09:15:00,11.23,QA'ed
2021-04-19 09:30:00,9.69,QA'ed
2021-04-19 09:45:00,10.82,QA'ed
2021-04-19 10:00:00,8.37,QA'ed
2021-04-19 10:15:00,10.19,QA'ed
2021-04-19 10:30:00,9.8,QA'ed
2021-04-19 10:45:00,15.96,QA'ed
2021-04-19 11:00:00,11.06,QA'ed
2021-04-19 11:15:00,12.87,QA'ed
2021-04-19 11:30:00,12.88,QA'ed
2021-04-19 11:45:00,13.4,QA'ed
2021-04-19 12:00:00,14.7,QA'ed
2021-04-19 12:15:00,21.14,QA'ed
2021-04-19 12:30:00,16.1,QA'ed
2021-04-19 12:45:00,15.1,QA'ed
2021-04-19 13:00:00,13.76,QA'ed
2021-04-19 13:15:00,11.64,QA'ed
2021-04-19 13:30:00,12.81,QA'ed
2021-04-19 13:45:00,9.64,QA'ed
2021-04-19 14:00:00,10.04,QA'ed
2021-04-19 14:15:00,11.29,QA'ed
2021-04-19 14:30:00,9.32,QA'ed
2021-04-19 14:45:00,9.11,QA'ed
2021-04-19 15:00:00,9.35,QA'ed
2021-04-19 15:15:00,7.36,QA'ed
2021-04-19 15:30:00,5.82,QA'ed
2021-04-19 15:45:00,7.52,QA'ed
2021-04-19 16:00:00,7.13,QA'ed
2021-04-19 16:15:00,5.28,QA'ed
2021-04-19 16:30:00,5.41,QA'ed
2021-04-19 16:45:00,4.44,QA'ed
2021-04-19 17:00:00,3.17,QA'ed
2021-04-19 17:15:00,2.01,QA'ed
2021-04-19 17:30:00,2.45,QA'ed
2021-04-19 17:45:00,2.22,QA'ed
2021-04-19 18:00:00,2.04,QA'ed
2021-04-19 18:15:00,3.19,QA'ed
2021-04-19 18:30:00,3.31,QA'ed
2021-04-19 18:45:00,5.31,QA'ed
2021-04-19 19:00:00,4.84,QA'ed
2021-04-19 19:15:00,6.65,QA'ed
2021-04-19 19:30:00,5.68,QA'ed
2021-04-19 19:45:00,7.59,QA'ed
2021-04-19 20:00:00,9.08,QA'ed
2021-04-19 20:15:00,9.4,QA'ed
2021-04-19 20:30:00,8.48,QA'ed
2021-04-19 20:45:00,7.94,QA'ed
2021-04-19 21:00:00,7.1,QA'ed
2021-04-19 21:15:00,6.33,QA'ed
2021-04-19 21:30:00,7.63,QA'ed
2021-04-19 21:45:00,4.93,QA'ed
2021-04-19 22:00:00,7.05,QA'ed
2021-04-19 22:15:00,6.5,QA'ed
2021-04-19 22:30:00,6.91,QA'ed
2021-04-19 22:45:00,7.68,QA'ed
2021-04-19 23:00:00,11.52,QA'ed
2021-04-19 23:15:00,11.37,QA'ed
2021-04-19 23:30:00,11.88,QA'ed
2021-04-19 23:45:00,10.99,QA'ed
2021-04-20 00:00:00,10.1,QA'ed
2021-04-20 00:15:00,10.38,QA'ed
2021-04-20 00:30:00,7.76,QA'ed
2021-04-20 00:45:00,7.2,QA'ed
2021-04-20 01:00:00,6.41,QA'ed
2021-04-20 01:15:00,6.16,QA'ed
2021-04-20 01:30:00,5.95,QA'ed
2021-04-20 01:45:00,7.77,QA'ed
2021-04-20 02:00:00,11.46,QA'ed
2021-04-20 02:15:00,10.39,QA'ed
